,id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
248,umesh-anushanga-219608b5,Java,Python Programming Language,SQL,Machine Learning,Data Analysis,English,C,Deep Learning,Data Science,Data Analytics,R,Statistical Modeling,Minitab,Quality Assurance,Sports,Microsoft Power BI,Microsoft SQL Server,NetBeans,Statistical Inference,Maple,National weightlifter,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
249,thavindu-lakshitha-55970416b,Java,SQL,HTML,Microsoft Word,Microsoft Office,Leadership,Project Management,MongoDB,Microsoft Excel,Management,Microsoft SQL Server,Oracle SQL Developer,AJAX,Oracle Database,Database Management System DBMS,Database Design,PLSQL,JIRA,JBoss Application Server,Java Database Connectivity JDBC,Oracle Database Administration,Jasper Reports,Jasper,Bugzilla,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
250,pdweerasooriya,Python Programming Language,Nodejs,Machine Learning,Graphic Design,MongoDB,FullStack Development,NoSQL,Frontend Development,Go Programming Language,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
251,roshan-fonseka,Java,C,JavaScript,Web Development,Data Engineering,Machine Learning,Scala,Graphic Design,C,Python,Data Science,Data Analytics,Hadoop,Apache Pig,Microsoft SQL Server,Apache Spark,Big Data,Software Engineering,ObjectiveC,C,Android,Embedded Systems,Mobile Applications,Windows Server,Technical Writing,Linux System Administration,iOS development,Network Engineering,IT Governance,IoT,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
252,vidura-wijekoon-37976617b,Python Programming Language,PHP,Cascading Style Sheets CSS,SQL,C Programming Language,Microsoft Office,Public Speaking,C,Flutter,Arduino,Natural Language Processing NLP,Matlab,Management,SolidWorks,Time Management,PLC Programming,Pandas Software,Frontend Development,AutoCAD,Chess,DASH,EasyEDA,Impromptu Speaking,Etap,OPP,sharemarket investing,sharemarket knowledge,Carla,Energy Audits,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
253,shihara-dilshan-5297711a4,Java,JavaScript,Python Programming Language,HTML,Cascading Style Sheets CSS,Bootstrap,Nodejs,Web Development,HTML,Reactjs,Flutter,Angular,Vuejs,Django,Android Development,Web Design,Spring Boot,Flask,React Native,Dart,Mean Stack,MERN Stack,Kotlin,Materialize CSS,MaterialUI,Full Stack Development,GNULinux,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
254,sivarajan4u,Java,Python Programming Language,SQL,python,Git,Linux,Data Engineering,Machine Learning,Scala,Problem Solving,Programming,Teamwork,Public Speaking,Customer Service,Ubuntu,Big Data,Data Modeling,Shell Scripting,Hibernate,Maven,Neoj,Cassandra,JIRA,ETL,Software Architecture,Apache kafka,Xpath,ANTLR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
255,vengatesharavinth,MySQL,SQL,Web Development,HTML,WordPress,Big Data Analytics,Microsoft Azure,Microsoft Excel,Python,Presentation Skills,Microsoft Power BI,SQL Azure,Search Engine Optimization SEO,Azure DevOps,Computer Networking,Azure AI,Cisco Routers,Total Quality Management TQM,SAP ABAP,Financial Literacy Training,Azure Key Vault,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
256,sulhicader,Java,C,JavaScript,PHP,MySQL,HTML,Cascading Style Sheets CSS,SQL,Git,HTML,Data Engineering,Machine Learning,Scala,Programming,Teamwork,Leadership,C,MongoDB,Deep Learning,Python,Data Structures,Algorithms,Arduino,Data Visualization,Hadoop,Hive,Apache Spark,PySpark,TensorFlow,Keras,MapReduce,Apache Kafka,HiveQL,NumPy,ScikitLearn,Neural Networks,Jira,pandas,Apache Sqoop,Apache Airflow,Assembly Language,First Aid,nan,nan,nan,nan,nan,nan,nan,nan,nan,
257,manunair-8855,Java,Python Programming Language,MySQL,SQL,Linux,HTML,Data Engineering,Data Analysis,Microsoft Azure,Teamwork,Leadership,Public Speaking,Data Analytics,Cloud Computing,Azure Data Factory,Azure Data Lake,SQL Azure,Azure Databricks,Azure DevOps,Microsoft Power Platform,Interpersonal Skills,Deutsch,Azure Synapse Analytics,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
258,chathura-ranasinghe-☁-08a09b170,Java,Machine Learning,Data Science,Bioinformatics,Salesforcecom,Neuroscience,big data,fMRI,Salesforce Einstein Analytics,Cognitive Neuroscience,Computational Neuroscience,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
259,dinitha-senarath-181b0688,Java,C,JavaScript,PHP,MySQL,Cascading Style Sheets CSS,SQL,Video Editing,Linux,HTML,Microsoft Office,CSS,Adobe Photoshop,Teamwork,C,Research,Microsoft SQL Server,Oracle SQL Developer,Photoshop,Social Media,Oracle Database,Oracle,Ethical Hacking,Oracle Database Administration,Oracle RAC,Oracle Enterprise Manager,Security,Audio Engineering,Data Vault,Oracle Database Security,Social Engineering,Data Guard,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
260,kasun-de-silva-19023619,Java,C,Linux,HTML,Microsoft Word,Microsoft Office,Teamwork,C,Microsoft Excel,Customer Service,PowerPoint,Matlab,Networking,Windows,Network Administration,Network Design,Computer Hardware,Presales,TCPIP,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
261,oshada-munasinghe-4998a5151,Java,JavaScript,PHP,MySQL,HTML,Cascading Style Sheets CSS,AngularJS,Bootstrap,Nodejs,SQL,Linux,HTML,Microsoft Azure,C Programming Language,Leadership,C,Reactjs,Expressjs,Microsoft Power BI,Microsoft SQL Server,C,jQuery,JavaSE,TypeScript,React Native,Angular Material,c,Azure DevOps,SASS,scss,Antd,Redux,Formik,MS Azure Frontdoor,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
262,malitham,Java,JavaScript,PHP,MySQL,XML,Linux,HTML,Software Development,C,Docker Products,Cloud Computing,Distributed Systems,Shell Scripting,Amazon Web Services AWS,Serverless Computing,Cloud Development,Software Engineering,OOP,jQuery,Eclipse,Java Enterprise Edition,JUnit,AJAX,Spring Framework,Hibernate,Kubernetes,Microservices,Design Patterns,Servlets,JSP,JavaServer Pages JSP,Spring,Ant,Struts,Tomcat,JEE Application Development,JEE Web Services,HTML CSS,Adhoc Wireless Networks,Tuple Space Data Distribution Architecture,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
263,viduramudalige,Java,Python Programming Language,MySQL,SQL,python,Git,Linux,Data Engineering,Software Development,Scala,Programming,Python,Scrum,Hadoop,Hive,HBase,Google Cloud Platform GCP,Apache Spark,Big Data,Extract,Transform,Load ETL,Shell Scripting,Amazon Web Services AWS,Apache Kafka,OOP,JUnit,NoSQL,Kubernetes,Amazon S,Docker,Oracle Database,Apache Flink,Jenkins,Azkaban,Apache Airflow,Amazon Athena,Amazon Redshift,Airflow,HDFS,Docker,Graph Databases,Gradle,Play Framework,bash,Kafka,CICD,Gerrit,Nexus,CircleCI,nan,
264,arafath-misree,Java,C,JavaScript,MySQL,Cascading Style Sheets CSS,AngularJS,Bootstrap,SQL,Web Development,HTML,Software Development,Creative Writing,Project Management,Reactjs,Customer Service,Python,Data Structures,Algorithms,Arduino,Presentation Skills,Data Modeling,Agile Methodologies,Android Development,C,Java Enterprise Edition,NET Framework,Database Design,Mentoring,JAVA,iOS,Reactnative,Kotlin,Computer Hardware,iOS Development,Computer Network and systems,Reactnative,CI,CD,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
265,jafar-sharif-a2496ba2,Java,C,JavaScript,Python Programming Language,MySQL,HTML,Cascading Style Sheets CSS,SQL,HTML,Microsoft Word,Machine Learning,English,Programming,Microsoft Office,Adobe Photoshop,Teamwork,Leadership,Public Speaking,C,Microsoft Excel,Microsoft PowerPoint,PowerPoint,Matlab,Management,Exploratory Data Analysis,Windows,Neural Networks,Photoshop,Verilog,Social Media,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
266,kiran-sai-59b8a21a0,Java,Python Programming Language,SQL,Data Engineering,Data Analysis,Software Development,Scala,Data Analytics,Hadoop,Apache Pig,Analytical Skills,Apache Spark,HiveQL,Information Technology,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
267,sathyajit-loganathan,Java,JavaScript,Python Programming Language,MySQL,Cascading Style Sheets CSS,Nodejs,SQL,HTML,Machine Learning,Data Analysis,Leadership,C,Project Management,Reactjs,MongoDB,Microsoft Excel,Deep Learning,BackEnd Web Development,Python,R,Team Management,Amazon Web Services AWS,Microsoft Azure Machine Learning,Microservices,PostgreSQL,GraphQL,Nextjs,Typescript,MariaDB,Serverless,Prisma,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
268,nishitha-karunaratne-6368b878,Teamwork,Team Leadership,Team Management,Crossfunctional Team Leadership,Focused on Understanding the User needs,Giving Solution to Solve problems,Implement the Product Quality,Increase the Productivity in the work place,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
269,barishasdemir,Java,C,JavaScript,Python Programming Language,PHP,Cascading Style Sheets CSS,Nodejs,SQL,Git,Linux,Data Engineering,Machine Learning,Scala,C Programming Language,C,Computer Science,Reactjs,Deep Learning,Python,Data Mining,Natural Language Processing NLP,Data Science,Computer Vision,Artificial Intelligence AI,Google Cloud Platform GCP,Exploratory Data Analysis,Apache Spark,Shell Scripting,Apache Kafka,Data Warehousing,Django,NoSQL,Neural Networks,Web Design,Docker,React Native,Data Pipelines,Apache Flink,Elasticsearch,Test Driven Development,Apache Airflow,Django REST Framework,Terraform,Kafka Streams,Chess,Kafka,Vertica,Azkaban Scheduler,Couchbase,nan,nan,
270,malithi-nawarathne-2a443b18b,Java,Python Programming Language,Cascading Style Sheets CSS,SQL,HTML,Machine Learning,Data Science,Microsoft Power BI,Cloud Computing,Docker,Oracle Database,Google Analytics,Apache Airflow,Google BigQuery,Predictive Maintenance,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
271,sathis-rathnayake,Project Management,Matlab,Programmable Logic Controller PLC,Printed Circuit Board PCB Design,Engineering,Simulink,VHDL,PSpice,Electronics,Eagle PCB,VMware Infrastructure,VMware vSphere,Telecommunications Engineering,Cadence Virtuoso,Autodesk Inventor,VMWare ESXi,VMware vCenter,VMware Certified Professional,VMware Server,Lenovo Certified,Server Configuration,Storage Area Network SAN,Virtualization,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
272,maihongson,Java,SQL,Machine Learning,Scala,English,Microsoft Office,Teamwork,C,Project Management,Python,Team Leadership,Data Science,ElasticSearch,Hadoop,Matlab,Research,Management,Google Cloud Platform GCP,Apache Spark,Predictive Analytics,Big Data,Apache Kafka,Electrical Engineering,Kubernetes,PostgreSQL,SQLAlchemy,Electronics,Apache Flink,Embedded C,Sensors,Celery,Technical Presentations,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
273,lugendra-shanmugam-262212134,Java,JavaScript,MySQL,Cascading Style Sheets CSS,XML,SQL,HTML,Data Analysis,Software Development,Leadership,Software Development Life Cycle SDLC,Microsoft Excel,Microsoft PowerPoint,Scrum,Quality Assurance,Microsoft SQL Server,Agile Methodologies,Amazon Web Services AWS,Cloud Development,Android Development,C,Eclipse,Android,Web Services,Test Automation,Jenkins,REST API,Postman API,Test Planning,Selenium WebDriver,Internet Information Services IIS,Regression Testing,Sumo Logic,HP Quality Center,Appium,API Automation,Rally,Cucumber,Rest Assured,Quality Assurance Processes,Test Designing,Automation Tools,nan,nan,nan,nan,nan,nan,nan,nan,nan,
274,sadeepadiluk,Java,C,JavaScript,PHP,MySQL,HTML,Cascading Style Sheets CSS,XML,Nodejs,SQL,Web Development,Linux,HTML,Machine Learning,Software Development,Photography,Programming,CSS,Adobe Photoshop,Leadership,C,Python,Hadoop,R,Microsoft SQL Server,Oracle SQL Developer,Database Administration,Software Engineering,C,Eclipse,Visual Studio,NET Framework,Photoshop,ASPNET,Web Design,Oracle Database,JBoss Application Server,Red Hat Linux,Red Hat Enterprise Linux RHEL,Team Building,UX Design,Oracle Database Administration,Oracle RAC,Data Guard,Painting,Creativity,WebSphere,nan,nan,nan,nan,
275,kamindu-nanayakkara,Java,JavaScript,MySQL,SQL,Git,Linux,HTML,Microsoft Word,Data Engineering,Machine Learning,Programming,Microsoft Office,Teamwork,C,Computer Science,Microsoft Excel,Python,PowerPoint,OpenCV,Research,Google Cloud Platform GCP,DevOps,Agile Methodologies,Amazon Web Services AWS,Cloudera,Software Engineering,LaTeX,Android Development,OOP,Eclipse,Android,Visual Studio,Web Applications,Kubernetes,Docker,Microservices,Bash,JBoss Application Server,Test Automation,Game Development,Employee Training,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
276,nalaka-sajith-23555294,Java,C,Python Programming Language,PHP,MySQL,HTML,Cascading Style Sheets CSS,HTML,Machine Learning,Data Analysis,Databases,Microsoft Office,C,Microsoft Excel,Arduino,Mathematical Modeling,RStudio,Java Enterprise Edition,UiPath,AutoCAD,Robotic Process Automation RPA,Quality Control,Java Database Connectivity JDBC,Data Entry,AutoCAD Architecture,MATHLAB,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
277,chethiyaj,SQL,Microsoft Azure,Microsoft Office,Microsoft SQL Server,Network Security,Android Development,Networking,Windows,Web Services,Troubleshooting,Windows Server,System Administration,Active Directory,Computer Hardware,Internet Information Services IIS,SharePoint Administration,Wireless Networking,DNS,network cabling,Cisco,Hardware,Troubleshooting Network Problems,Repairing Laptops,iPhone Support,Android Support,Android Testing,Server Administration,Data Domain,Corporate Website Management,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
278,umesh-dissanayaka-581aa95b,MySQL,HTML,Bootstrap,Microsoft Word,Databases,Programming,C,Microsoft Excel,Unified Modeling Language UML,Data Science,Django,Networking,jQuery,Windows,Web Scraping,Web Design,Docker,AutoCAD,Analog Circuit Design,Singing,Guitarist,MathCAD,Guitar player,Music Composing,Radio Broadcasting,flute and other blowing instrument player,Drama Directing,Automated system designing,PIC,Arduino programming for small SCADA systems,Java Standard Edition based programming,Visula Basic Programming,Java Enterprises Edition Programming,Robotic and Embedded System Designing,Digital circuit designing,Desert Fount Musical Band member,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
279,venoligamage,Java,JavaScript,Python Programming Language,PHP,MySQL,Cascading Style Sheets CSS,AngularJS,Bootstrap,python,HTML,WordPress,Microsoft Office,MongoDB,Flutter,Data Science,C,Android,NoSQL,JavaFX,PhpMyAdmin,flask,Unity,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
280,manojromina,Java,C,JavaScript,Python Programming Language,PHP,MySQL,Cascading Style Sheets CSS,SQL,Laravel,Git,Linux,HTML,Machine Learning,C Programming Language,Computer Science,MongoDB,Deep Learning,Python,Data Structures,Algorithms,Natural Language Processing NLP,Data Science,Artificial Intelligence AI,Machine Learning Algorithms,TensorFlow,Keras,Django,C,Android,FullStack Development,Matplotlib,NumPy,Web Scraping,ScikitLearn,Neural Networks,Convolutional Neural Networks CNN,Flask,Process Automation,SciPy,Pandas,Recommender Systems,NeuroLinguistic Programming NLP,Finance,Financial Planning,Personal Finance,DASH,Rasa,nan,nan,nan,nan,
281,kavindu-jayasundara,Java,C,JavaScript,PHP,MySQL,HTML,SQL,Linux,WordPress,Microsoft Azure,Databases,Microsoft Office,Teamwork,Leadership,C,Python,Arduino,Research,Microsoft SQL Server,Network Troubleshooting,Apache,Strategic Planning,Shell Scripting,Amazon Web Services AWS,C,ASPNET,Amazon EC,Amazon S,Raspberry Pi,AT commands,Atmel,Unix,Troubleshooting,Red Hat Linux,Cisco Networking,Windows Server,Servers,Active Directory,Oracle Database Administration,Routing Protocols,Penetration Testing,Hot Standby Router Protocol HSRP,Wireshark,Kali Linux,NXP,CCS,Metasploit,Backup Recovery Systems,Amazon VPC,Amazon RDS,nan,
282,anuruddhabandara,Java,C,JavaScript,PHP,MySQL,HTML,Cascading Style Sheets CSS,Bootstrap,Nodejs,SQL,Web Development,Linux,HTML,Microsoft Word,Software Development,Databases,English,Microsoft Office,Teamwork,Leadership,Project Management,Microsoft Excel,Customer Service,BackEnd Web Development,Team Leadership,PowerPoint,Research,Management,Team Management,Microsoft SQL Server,NetBeans,C,Networking,jQuery,Windows,Visual Basic,JavaSE,Information Technology,Marketing,Angular Material,Jira,Search Engine Optimization SEO,Jenkins,Jasper Reports,Data Entry,iReport,Logj,Navicat,Hardware Installation,Student Counseling,nan,
283,nuwan-madhusanka,Machine Learning,Data Analysis,C Programming Language,Programming,Teamwork,Leadership,C,Deep Learning,Python,Data Science,Data Analytics,Hadoop,Image Processing,Matlab,OpenCV,Computer Vision,Artificial Intelligence AI,Mathematics,SCADA,PLC Programming,Engineering,Electrical Engineering,Visual Studio,Prolog,Pattern Recognition,AutoCAD,Internet of Things,Automation,Go Programming Language,Power Electronics,Pneumatics,Lighting Design,PLC Siemens,HMI Programming,HMI Configuration,Motor Control,Volleyball,Electric Motors,HMI Design,Industrial Automation,Fuzzy Logic,Expert Systems,nan,nan,nan,nan,nan,nan,nan,nan,nan,
284,thimira-dhananjaya-b78a78113,Java,Python Programming Language,PHP,Software Development,Graphic Design,Programming,Microsoft Office,Adobe Photoshop,C,Project Management,Computer Science,Arduino,Matlab,Research,Management,TensorFlow,SolidWorks,Embedded Systems,UiPath,SciPy,FieldProgrammable Gate Arrays FPGA,Raspberry Pi,Robotics,Electronics,Mqtt,Signal Processing,MPI,D Studio Max,FL Studio,MSP,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
285,madarlex,Python Programming Language,Big Data Analytics,Machine Learning,Data Analysis,Microsoft Office,Teamwork,Leadership,Customer Service,Data Science,Research,Analysis,Management,Time Management,Strategic Planning,Matplotlib,Pandas Software,NumPy,Presentations,Seaborn,AutoCAD,Negotiation,Sales,Direct Sales,Training,Performance Management,Customer Satisfaction,Recruiting,Sales Presentations,Teaching English as a Second Language,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
286,nuwan-chamara-8504b8138,Java,Python Programming Language,Microsoft SQL Server,Networking,Telecommunications,CCNA,Cisco Networking,Servers,Computer Networking,DHCP,Telecommunications Engineering,DNS,Service Provider Networks,Internet Protocol Suite TCPIP,Routing,Switches,OSPF,CCNP,eBGP,Cisco IOS,MPLS Networking,Cisco Application Centric Infrastructure ACI,Cisco Nexus,HP,Cisco Identity Services Engine ISE,Cisco Firepower,Fortinet,Network Management Systems NMS,AAA,Advanced IP Addressing And Routing,Cloud Resources,Dynamic Multipoint VPN,Cisco Web Security Appliance WSA,VSS Virtual Switch Services,Infrastructure Security And Services,Cisco Hyperflex,Aruba,Csico ACI,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
287,pasindu-dilshan-508425124,Java,C,MySQL,HTML,Microsoft Office,Leadership,Microsoft Power BI,C,DecisionMaking,Microsoft Power Apps,Microsoft Power Automate,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
288,rusiru-priyashan-gunarathna-237743138,Java,C,JavaScript,SQL,Video Editing,Software Development,Microsoft Office,Adobe Photoshop,Adobe Premiere Pro,C,Adobe Illustrator,Microsoft SQL Server,NetBeans,C,Teaching,Web Design,Android Studio,Dreamweaver,Image Editing,Facebook Marketing,YouTube Marketing,unity,Virtual Reality VR,Instagram Marketing,Twitter Marketing,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
289,udara-madumalka-20a7a1168,Python Programming Language,PHP,Data Analysis,Databases,C Programming Language,Reactjs,Customer Service,R,Management,Web Applications,React Native,Google Analytics,Google Data Studio,Search Engine Optimization SEO,Computing,Chess,Net,Information Systems,Jupyter notebook,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
290,nusran-saleem-1a446814a,Java,JavaScript,Python Programming Language,MySQL,HTML,Cascading Style Sheets CSS,XML,Microsoft Azure,ObjectOriented Programming OOP,Microsoft SQL Server,DevOps,Cloud Computing,Amazon Web Services AWS,Cloud Development,C,Android,IT Management,Object Oriented Design,Java Swing,HTML Scripting,php,IT Service Management,ITIL,Swift,Design Principles,Problem Management,ITIL Certified,XSLT,M Enterprise Collaborator MEC,Infor Intelligent Open Network Infor ION,Selenium Testing,Infor M implementation and integration,H Script personalization,krypton automation,MultiTenant Tech Stack,Bartendar Label Printing,M Output Management MOM,Infor Document Management Word Plugin IDM,Bartendar Integration,JScriptNET Personalization,ITIL Process Implementation,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
291,harindu-ashan-849373115,Java,C,Python Programming Language,Microsoft Word,Machine Learning,Microsoft Office,Leadership,Project Management,Microsoft Excel,Microsoft PowerPoint,Customer Service,Data Structures,Arduino,Data Science,Image Processing,Matlab,Artificial Intelligence AI,Research,Management,SolidWorks,Altium,Apache,Digital Signal Processing,Diversity Inclusion,Verilog,Android Studio,Robotics,AutoCAD,Internet of Things,Financial Accounting,Mqtt,Proteus,Career Management,Selfconfidence,Confidence Building,Productivity Improvement,APM,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
292,gayan-sanjeewa,Java,JavaScript,HTML,SQL,python,Data Engineering,Machine Learning,C Programming Language,ObjectOriented Programming OOP,Project Management,Google Cloud Platform GCP,Agile Methodologies,Spring Framework,Spring Boot,Design Patterns,Verilog,REST APIs,AWS Lambda,verilog,android,hibernate,hdl,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
293,heshan-molligoda,Java,JavaScript,PHP,Leadership,Public Speaking,C,Customer Service,Python,Research,Strategic Planning,Docker,Sales,HipHop Dance,Ballerina,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
294,sahan-samarasinghe-a38bb856,Java,C,HTML,Microsoft Word,Microsoft Office,Leadership,Public Speaking,C,Project Management,Microsoft Excel,Customer Service,Python,Team Leadership,PowerPoint,Software Project Management,Analysis,Management,Team Management,Strategic Planning,Business Strategy,Software Engineering,Project Planning,Artificial Intelligence,C,Information Technology,IT Management,Marketing,Social Media,Oracle Database,Entrepreneurship,VMware,Marketing Strategy,Active Directory,VMware Infrastructure,VMware vSphere,Storage Area Network SAN,Oracle EBusiness Suite,Microsoft Exchange,System Center Configuration Manager SCCM,Fundraising,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
295,mohomad-muhaz-696a8a157,Python Programming Language,Data Analysis,Problem Solving,Microsoft Office,Teamwork,Leadership,Project Management,Arduino,Data Analytics,Analytical Skills,Research,Time Management,PLC Programming,Engineering,Communication,Teaching,Manufacturing,AutoCAD,Negotiation,SOLIDWORKS,plant simulation,Construction Management,Playing Cricket,Industrial Engineering,Professional Ethics,ImageJ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
296,bimsara-hirushan-13b53a172,JavaScript,PHP,Nodejs,Web Development,HTML,Machine Learning,Responsive Web Design,Reactjs,MongoDB,Angular,BackEnd Web Development,Statistics,Web Applications,Web Design,Frontend Development,Web Application Development,Web Application Design,Amazon S,Angular Material,Mean Stack,GraphQL,ASPNET Web API,Web Interface Design,Webbased Software Development,Java Enterprise Architecture,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
297,dinithi-karunasekara-13509b119,Java,JavaScript,SQL,HTML,Machine Learning,Microsoft Excel,Python,Software Testing,Artificial Intelligence AI,Quality Assurance,C,JUnit,Software Quality Assurance,Web Design,Internet of Things IoT,Selenium,Selenium WebDriver,System Testing,Bugzilla,Regression Testing,Selenium Testing,Turbomachinery,Bug Tracking,Perforce,Manual Testing,Smoke Testing,Agile Testing,Defect Tracking,Performance Testing,Mobile Testing,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
298,raveen-wijayawickrama-7b4a12110,Java,Linux,Microsoft Azure,Microsoft Office,Adobe Photoshop,C,Microsoft SQL Server,Shell Scripting,PLSQL,Application Support,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
