,id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
99,sathish-kumar-c-20444524,MySQL,SQL,Linux,Big Data Analytics,Machine Learning,Scala,Microsoft Office,MongoDB,Python,Algorithms,Hadoop,Hive,Apache Pig,Sqoop,R,Apache Spark,Web Scraping,Oozie,Cassandra,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
100,supunkarunanayaka,Python Programming Language,SQL,Linux,Machine Learning,Data Analysis,Software Development,Teamwork,Leadership,Public Speaking,Python,Team Leadership,Statistics,Data Science,Hadoop,R,Software Project Management,Tableau,Time Series Analysis,Research,Management,Microsoft SQL Server,Business Analysis,RStudio,Forecasting,Business Intelligence BI,Predictive Analytics,Strategic Planning,Big Data,Data Modeling,DecisionMaking,Operations Management,Version Control,Neural Networks,Agile Project Management,PostgreSQL,Corporate Finance,Investments,Web Analytics,Management Information Systems MIS,Organizational Leadership,Talent Management,Data Wrangling,GitHub,Statistical Analysis,nan,nan,nan,nan,nan,nan,nan,
101,amr-hamdi-ahw,Java,C,JavaScript,Python Programming Language,PHP,Web Development,Machine Learning,Data Analysis,CSS,Leadership,C,ObjectOriented Programming OOP,Deep Learning,Python,Team Leadership,Natural Language Processing NLP,Statistics,Data Science,Artificial Neural Networks,Image Processing,Team Management,NetBeans,Mathematics,Machine Learning Algorithms,Oracle SQL Developer,TensorFlow,Keras,Eclipse,Visual Studio,ScikitLearn,Unsupervised Learning,AJAX,Convolutional Neural Networks CNN,Deep Neural Networks DNN,Design Patterns,Android Studio,Regression Models,OpenGL,PhpMyAdmin,Html,mysql,WebGL,JDeveloper,PHP Applications,OpenGL ES,UnityD,Unstructured Data,Supervised Learning,NeuroLinguistic Programming NLP,Long Shortterm Memory LSTM,nan,
102,rukshan-batuwita-3881a526,Java,Machine Learning,Data Analysis,C,Data Mining,Statistics,R,Time Series Analysis,Statistical Modeling,Matlab,Mathematical Modeling,Big Data,Bioinformatics,Quantitative Analytics,Quantitative Research,Genomics,Quantitative Finance,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
103,nada-chandrahasan,Java,SQL,Data Analysis,Microsoft Excel,Data Mining,Statistics,Predictive Modeling,Logistic Regression,Decision Trees,Time Series Analysis,Statistical Data Analysis,Analytical Skills,Management,Business Analysis,Multivariate Analysis,SAS Programming,SAS,Requirements Analysis,Information Technology,Numpy,Pandas,SAS Certified Base Programmer,Non Parametric Statistics,Python,Visualization,SAS Visual Analysis,SAS Macro Programming,SAS Statistical Procedures,SAS Graph Template Language GTL,DS,PROC RISK,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
104,hiruni-kasthuriarachchi-9b592215b,Machine Learning,Leadership,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
105,theshan-ronello,Leadership,Data Analytics,Management,Management Consulting,Algorithm Development,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
106,harini-perera,Java,C,JavaScript,PHP,MySQL,XML,SQL,Web Development,HTML,Software Development,Databases,Programming,Microsoft Office,CSS,Teamwork,ObjectOriented Programming OOP,Project Management,Management,Team Management,Microsoft SQL Server,NetBeans,Business Analysis,Data Modeling,Software Engineering,C,HTML,OOP,jQuery,Eclipse,Visual Basic,Visual C,Visual Studio,JavaSE,Web Services,Web Applications,Java Enterprise Edition,Requirements Analysis,NET Framework,AJAX,Core Java,ASPNET,Web Design,UML,Servlets,JSP,Google Analytics,C,NET,VBNET,Dreamweaver,nan,
107,samadhi-chathuranga-rathnayake,Java,SQL,Machine Learning,C Programming Language,Teamwork,Leadership,C,Project Management,Python,Data Mining,Statistics,R,Statistical Data Analysis,Statistical Modeling,Matlab,Minitab,SPSS,Management,Microsoft Power BI,Statistical Inference,Mathematical Modeling,Applied Mathematics,Bayesian statistics,Artificial Intelligence,C,Statistical Tools,Statistical Process Control SPC,Software Engineering Practices,Human Resources HR,Psychology,Calculus,Mathematical Analysis,Mathematical Programming,Computational Mathematics,Pure Mathematics,Business Mathematics,Statistical Programming,Statistical Reporting,Statistical Computing,Statistical Consulting,GNU Octave,Julia Programming Language,Mathematical Statistics,Mathematical Logic,Multivariate Statistics,Statistical Software,Business Statistics,Statistical Sampling,Statistical Arbitrage,nan,nan,
108,rohitsasidharan,Java,C,JavaScript,Python Programming Language,Big Data Analytics,Machine Learning,Data Analysis,Software Development,Programming,Microsoft Office,Leadership,C,Customer Service,Python,Algorithms,Data Mining,Programming Languages,Data Science,Data Analytics,Predictive Modeling,Hadoop,R,Decision Trees,Artificial Intelligence AI,Machine Learning Algorithms,Exploratory Data Analysis,Predictive Analytics,Data Cleaning,Neural Networks,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
109,hansani-madhushani-aa9a97181,Python Programming Language,SQL,Machine Learning,Data Analysis,Teamwork,Leadership,Python,Data Mining,Team Leadership,Statistics,Data Visualization,Data Analytics,R,Tableau,Statistical Data Analysis,Statistical Modeling,Minitab,SPSS,Analytical Skills,Critical Thinking,Research,Business Analysis,Communication,Group Work,Creative Work,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
110,kiruparan-balachandran-8aa6a032,C,JavaScript,MySQL,XML,Linux,Machine Learning,Microsoft Azure,MongoDB,Python,Data Science,R,NetBeans,Apache Spark,PySpark,TensorFlow,Apache Kafka,Eclipse,JavaSE,Web Services,Java Enterprise Edition,spark,Bokeh,ScikitLearn,Hibernate,Maven,NLTK,Natural Language Processing,Servlets,PostgreSQL,Oracle,Statistical Computing,GNU Octave,Apache Flink,Spring,Ant,JIRA,EJB,Struts,JBoss Application Server,AWS RDS,Azure Databricks,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
111,avishka-ranaweera,Python Programming Language,SQL,HTML,Microsoft Word,Machine Learning,Microsoft Office,Teamwork,Leadership,Microsoft Excel,PowerPoint,Logistic Regression,Linear Regression,Artificial Neural Networks,Research,Django,MATLAB,Windows,Matplotlib,NumPy,SciPy,Pandas,GNU Octave,Linear Algebra,Anomaly Detection,Optimization Algorithms,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
112,methmal-udan-abeywickrama-6b22a4190,Data Analysis,Problem Solving,Teamwork,Leadership,Communication,Tools Technologies,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
113,gowthami05,Java,JavaScript,Python Programming Language,MySQL,Cascading Style Sheets CSS,AngularJS,HTML,Machine Learning,Problem Solving,Microsoft Office,Teamwork,Leadership,Public Speaking,Project Management,Data Analytics,Management,JavaFX,TypeScript,Blockchain,Internet of Things IoT,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
114,mukeshmk2222,MySQL,Data Analysis,Python,Team Leadership,Predictive Modeling,R,Tableau,Business Analysis,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
115,aman-vaishya-7089971a3,Python Programming Language,SQL,python,Machine Learning,Deep Learning,Natural Language Processing NLP,Data Science,Artificial Intelligence AI,TensorFlow,NumPy,ScikitLearn,NLTK,Convolutional Neural Networks CNN,Seaborn,keras,NeuroLinguistic Programming NLP,spaCy,pandas,jupyter notebook,matplotlib,octave,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
116,sagara-sumathipala-275a4b38,Java,C,JavaScript,Python Programming Language,PHP,MySQL,XML,SQL,Machine Learning,Data Analysis,Software Development,Databases,Python,Data Mining,Arduino,Statistics,Data Visualization,Data Science,Hadoop,Matlab,Research,Apache,Big Data,Data Modeling,Software Engineering,HTML,Eclipse,Web Services,Java Enterprise Edition,JUnit,Hibernate,Natural Language Processing,JSP,Robotics,Spring,Scientific Writing,Digital Marketing,Email Marketing,REST,SOAP,Sun Certified Java Programmer,Internet of Things,Small Business Marketing,nan,nan,nan,nan,nan,nan,nan,nan,
117,akhilsakhardande,SQL,Big Data Analytics,Machine Learning,Software Development,Deep Learning,Python,Data Mining,Data Science,Predictive Modeling,Hadoop,Hive,Sqoop,R,Tableau,Time Series Analysis,Image Processing,Analytics,Business Intelligence BI,Big Data,Requirements Analysis,Business Intelligence,Natural Language Processing,Text Mining,Oracle,Unix,Business Analytics,Consulting,ETL,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
118,aarthif-nawaz-61a390191,Java,JavaScript,Python Programming Language,PHP,MySQL,AngularJS,Nodejs,SQL,Web Development,HTML,Machine Learning,Software Development,Databases,Programming,ObjectOriented Programming OOP,MongoDB,Flutter,Deep Learning,Algorithms,Data Mining,Programming Languages,Data Science,Artificial Intelligence AI,Google Cloud Platform GCP,Big Data,Amazon Web Services AWS,Django,Engineering,Android Development,Android,FullStack Development,NoSQL,Spring Framework,Web Design,JavaFX,Flask,Pattern Recognition,Architecture,Software,Mobile Devices,Software Industry,React,Flash,API Management,Java Swing,Dart,Mobile Platforms,HTTPS,Representational State Transfer REST,nan,nan,
119,supun-weerakoon,Python Programming Language,SQL,Git,Big Data Analytics,Machine Learning,Data Analysis,Programming,Teamwork,Data Mining,Artificial Neural Networks,Tableau,Artificial Intelligence AI,Research,Microsoft Power BI,TensorFlow,Big Data,Amazon Web Services AWS,Software Engineering,Convolutional Neural Networks CNN,Flask,Recurrent Neural Networks RNN,Reinforcement Learning,PostgreSQL,GitHub,Test Automation,Testing,Cloud Applications,Heroku,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
120,rizny-lafi-8607851a5,Java,Python Programming Language,Machine Learning,Data Analysis,Microsoft Azure,Team Leadership,Data Science,Data Analytics,Tableau,Business Analysis,R Programming Language,TensorFlow,Keras,Cloud Computing,UiPath,Pattern Recognition,Business Analytics,Knime,weka,RapidMiner,Alteryx,Qlik Sense,Microsoft Power Apps,Microsoft Power Automate,Robotic Process Automation RPA,TagUI,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
121,csbasuru,C,MySQL,SQL,Linux,Big Data Analytics,Machine Learning,Software Development,C Programming Language,Programming,C,ObjectOriented Programming OOP,Project Management,MongoDB,Deep Learning,Python,Algorithms,Data Mining,Data Science,Data Analytics,Hadoop,R,Matlab,Management,Team Management,Machine Learning Algorithms,TensorFlow,Big Data,Software Engineering,Project Planning,C,OOP,Software Design,Product Management,ScikitLearn,Microcontrollers,Simulations,Natural Language Processing,Electronics,Electronic Design Automation,Software Design Patterns,VeryLargeScale Integration VLSI,Program Management,nan,nan,nan,nan,nan,nan,nan,nan,nan,
122,kasun-weerasooriya-a83600a9,Java,C,HTML,Microsoft Word,Big Data Analytics,Machine Learning,Data Analysis,CSS,C,Project Management,Deep Learning,Python,Data Science,R,Tableau,Matlab,Artificial Intelligence AI,Research,SolidWorks,Big Data,Eclipse,Product Management,Microcontrollers,Verilog,PSpice,NI Multisim,Internet of Things IoT,HFSS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
123,harindu-ashan-849373115,Java,C,Python Programming Language,Microsoft Word,Machine Learning,Microsoft Office,Leadership,Project Management,Microsoft Excel,Microsoft PowerPoint,Customer Service,Data Structures,Arduino,Data Science,Image Processing,Matlab,Artificial Intelligence AI,Research,Management,SolidWorks,Altium,Apache,Digital Signal Processing,Diversity Inclusion,Verilog,Android Studio,Robotics,AutoCAD,Internet of Things,Financial Accounting,Mqtt,Proteus,Career Management,Selfconfidence,Confidence Building,Productivity Improvement,APM,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
124,buddhika-sameera,C,SQL,Linux,Big Data Analytics,Machine Learning,Data Analysis,C,Python,Data Mining,Data Science,Hadoop,Hive,R,Matlab,Management,Analytics,Apache Spark,PySpark,Big Data,Project Planning,Artificial Intelligence,Networking,Telecommunications,Computer Network Operations,Cloudera Impala,Testing,GSM,LTE,G,Transmission,G,Network Design,IP,Wireless,Troubleshooting,WCDMA,Signal Processing,GPRS,UMTS,WiFi,Quality of Service QoS,Optimization,Business Process Improvement,Network Architecture,BSS,Network Optimization,NGN,Network Strategy,Network Traffic Analysis,CCNA,nan,
125,yasithfernando,Big Data Analytics,Teamwork,Leadership,Team Leadership,Data Science,Data Analytics,Analytical Skills,Analysis,Management,Team Management,Analytics,Business Analysis,Predictive Analytics,Business Strategy,Data Modeling,Operations Management,Telecommunications,Insurance,Financial Analysis,Risk Assessment,Financial Modeling,Business Analytics,Consulting,Negotiation,Finance,Lecturing,New Business Development,Product Innovation,Corporate Communications,Business Development,Digital Strategy,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
126,vishva-gayan,Java,Python Programming Language,Git,Data Engineering,Machine Learning,Software Development,Databases,C Programming Language,Graphic Design,Microsoft Office,Computer Science,Reactjs,Deep Learning,Data Structures,Algorithms,Natural Language Processing NLP,R,Research,Machine Learning Algorithms,TensorFlow,PyTorch,Relational Databases,Android Development,ScikitLearn,JSON,Algorithm Development,AWS Lambda,AWS,Algorithm Design,Algorithm Analysis,Relational Data Modeling,Search Engine Optimization SEO,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
127,chandika-johan-ariyaratne,Python Programming Language,Microsoft Word,Data Analysis,Microsoft Office,Teamwork,Leadership,Public Speaking,Project Management,Microsoft Excel,Team Leadership,Statistics,Data Visualization,Data Science,PowerPoint,R,Statistical Modeling,Matlab,SPSS,Research,Management,Team Management,Business Analysis,Power BI,Social Media,Event Management,Sharepoint,Data Strategies,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
128,dinindu-seneviratne-259697120,Data Analysis,Programming,Microsoft Office,Leadership,MongoDB,Microsoft Excel,Team Leadership,Data Visualization,Data Science,Data Analytics,R,Tableau,Statistical Data Analysis,Presentation Skills,Team Management,Microsoft Power BI,Business Intelligence BI,Strategic Planning,Business Strategy,Data Modeling,Web Scraping,Business Intelligence Tools,SAP ERP,Database Design,Statistical Programming,Performance Dashboards,Production Planning,Apparel,Apache Druid,Elasticsearch,Apache Superset,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
129,hong-vu-576958144,Teamwork,Negotiation,Human Resources,Employee Relations,Banking,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
130,swati-chanchal,JavaScript,Python Programming Language,HTML,Cascading Style Sheets CSS,Nodejs,SQL,Microsoft Word,Machine Learning,Data Analysis,Microsoft Azure,Leadership,Public Speaking,Project Management,Microsoft Excel,Deep Learning,Data Visualization,OpenCV,Team Management,TensorFlow,Time Management,Neural Networks,Flask,Tkinter,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
131,harshani-thilakarathna-8926b2184,Machine Learning,Microsoft Excel,Statistics,Microsoft Power BI,swimmng,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
132,shainy-dsouza-812955174,Java,JavaScript,Python Programming Language,MySQL,Cascading Style Sheets CSS,SQL,Big Data Analytics,Machine Learning,Data Analysis,C Programming Language,C,Microsoft Excel,Algorithms,Statistics,R,Tableau,Microsoft Power BI,Microsoft SQL Server,Business Analysis,Google Cloud Platform GCP,Machine Learning Algorithms,PySpark,C,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
133,jenarthanan-rajenthiran,Java,PHP,MySQL,SQL,HTML,Machine Learning,Data Analysis,Problem Solving,English,Microsoft Office,Teamwork,Leadership,ObjectOriented Programming OOP,Computer Science,Microsoft Excel,Deep Learning,Python,Data Structures,Algorithms,Data Mining,Natural Language Processing NLP,Data Visualization,Data Science,Computer Vision,Artificial Intelligence AI,Critical Thinking,Research,Google Cloud Platform GCP,PySpark,TensorFlow,Amazon Web Services AWS,Engineering,Communication,DecisionMaking,Diversity Inclusion,Deep Neural Networks DNN,Recurrent Neural Networks RNN,Career Management,Advertising,Team Motivation,Leadership Development,Tamil,Sentiment Analysis,Personal Branding,Value Propositions,Logical Reasoning,Executive Leadership,nan,nan,nan,nan,
134,jyothi-krupa-viswanadham-09260980,Java,JavaScript,AngularJS,SQL,Machine Learning,R,Tableau,SSRS,Spotfire,Probabilistic Models,Game Theory,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
135,shruthi-jain,Python Programming Language,SQL,Machine Learning,Data Analysis,English,Programming,Teamwork,ObjectOriented Programming OOP,Microsoft Excel,Data Science,Data Analytics,Tableau,Pycharm,Management,Presentation Skills,Mathematics,Communication,Matplotlib,NumPy,Presentations,pandas,Tabelau,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
136,supun-bandara-aa937174,Java,JavaScript,PHP,MySQL,HTML,Cascading Style Sheets CSS,XML,AngularJS,Bootstrap,SQL,Linux,HTML,CSS,Hadoop,Sqoop,NetBeans,Apache Spark,Amazon Web Services AWS,Software Engineering,OOP,jQuery,Eclipse,Android,Java Enterprise Edition,Spark,AJAX,JSON,Core Java,Spring Framework,Hibernate,IntelliJ IDEA,UML,JSP,Oracle Database,PostgreSQL,Apache Flink,JIRA,CodeIgniter,Tomcat,Jenkins,Glassfish,JBuilder,Bitbucket,Sonar,Cake PHP,sqoop,Spring corebeansdataRESTmvc,Apache Sqoop,Informatica,Snowflake,nan,
137,makhosazana-dubazana-35145974,Python Programming Language,SQL,Microsoft Word,Machine Learning,Data Analysis,English,Editing,Microsoft Office,Teamwork,Leadership,Public Speaking,Project Management,Microsoft Excel,Microsoft PowerPoint,Customer Service,Python,Data Analytics,Predictive Modeling,Tableau,PowerBI,Research,Google Cloud Platform GCP,Project Planning,Teaching,Social Media,PostgreSQL,Google Sheets,Geological Mapping,Environmental Policy,Geographic Information Systems GIS,ArcGIS,Google Docs,Google slides,QGIS,Microsoft Publisher,Core logging,Environmental Monitoring,IBM Cognos Analytics,HRA,MS SQL Server,ArcGIS Products,Environmental Impact Assessements,Google Cloud Plateform,nan,nan,nan,nan,nan,nan,nan,nan,
138,pradeepe77,C,Python Programming Language,SQL,Big Data Analytics,Machine Learning,Data Analysis,C Programming Language,Microsoft Excel,Microsoft PowerPoint,Data Mining,Team Leadership,Data Visualization,Data Science,Data Analytics,Hadoop,Hive,R,Tableau,Business Intelligence BI,Time Management,Strategic Planning,OBIEE,SQL Server Reporting Services SSRS,Oracle Database,Cloudera Impala,SAS EMiner,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
139,dihan-darryl-fernando,C,Machine Learning,Teamwork,Project Management,Artificial Neural Networks,Matlab,PCB Design,PLC Programming,Telecommunications,Microcontrollers,Digital Signal Processing,VHDL,FieldProgrammable Gate Arrays FPGA,NI Multisim,Electronics,Python Language,PCB layout design,Arduino mega,Analog Circuit Design,Cryptography,Automation,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
140,nilshan-perera-a67287155,Microsoft Word,Data Analysis,Databases,Microsoft Office,Teamwork,Leadership,Public Speaking,Project Management,Microsoft Excel,Microsoft PowerPoint,Statistics,R,Statistical Data Analysis,Minitab,SPSS,Microsoft Power BI,SAS,Communication,Data analyzing in python,Hiking,Tableua,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
141,rishav-anand-11a216166,HTML,Cascading Style Sheets CSS,SQL,python,Linux,Machine Learning,Microsoft Office,java,Leadership,Public Speaking,Microsoft Excel,Python,Computer Vision,Web Scraping,Flask,c,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
142,awsandu,Java,Python Programming Language,HTML,Cascading Style Sheets CSS,Microsoft Word,Machine Learning,Data Analysis,Microsoft Office,Adobe Photoshop,Teamwork,Microsoft Excel,Microsoft PowerPoint,Data Science,Data Analytics,R,Time Series Analysis,Statistical Data Analysis,Statistical Modeling,Minitab,SPSS,Applied Machine Learning,Image Segmentation,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
143,hassan-mughal-ab8101155,MySQL,SQL,python,Machine Learning,Data Analysis,Programming,Deep Learning,Python,Data Mining,Github,Data Science,Data Analytics,Artificial Neural Networks,Image Processing,Computer Vision,Artificial Intelligence AI,Analytical Skills,Analytics,Machine Learning Algorithms,TensorFlow,Keras,Matplotlib,Pandas Software,NumPy,Web Scraping,ScikitLearn,Neural Networks,Convolutional Neural Networks CNN,Deep Neural Networks DNN,Flask,Pattern Recognition,SQL Server Management Studio,Visualization,REST API,python programming language,Application Programming Interfaces,Knowledge Graphs,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
144,clara-bame-7a14a6204,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
145,shehan-weerakkody-8121b9113,Java,Python Programming Language,PHP,SQL,Data Engineering,Machine Learning,Data Analysis,Programming,Teamwork,Leadership,Public Speaking,Computer Science,Algorithms,Data Mining,Statistics,Data Visualization,Image Processing,Statistical Data Analysis,Computer Vision,Analytical Skills,Research,Presentation Skills,Mathematics,IBM SPSS,Regression Analysis,AWS SageMaker,Financial Analysis,Pattern Recognition,Amazon EC,Amazon S,Sentiment Analysis,Research and Development RD,AWS Command Line Interface CLI,google colab,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
146,sandupama-balasuriya-896a2213b,JavaScript,PHP,MySQL,Cascading Style Sheets CSS,Bootstrap,SQL,HTML,Machine Learning,Microsoft Office,Leadership,Project Management,Deep Learning,Python,R,Tableau,PowerBI,Research,TensorFlow,Keras,jQuery,SciKitLearn,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
147,ishan-buddhika-5369b086,Data Analysis,Leadership,Management,Strategic Planning,Financial Analysis,Social Media,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
148,ishanga-udatiyawala,Machine Learning,Data Analysis,Deep Learning,Python,Data Mining,Data Science,R,Time Series Analysis,Statistical Modeling,SPSS,Mathematical Modeling,Power BI,Optimization,Econometric Modeling,Segmentation,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
149,shoba-sathasivam-9a349a154,Python Programming Language,MySQL,Machine Learning,Data Analysis,Microsoft Office,MongoDB,Microsoft Excel,Microsoft PowerPoint,Customer Service,SPSS,Presentation Skills,IBM SPSS,Report Writing,SAS Programming,Jupyter,User Acceptance Testing,Visual Basic for Applications VBA,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
150,thakshika-thirilojanan,Java,JavaScript,Python Programming Language,PHP,MySQL,HTML,Machine Learning,Programming,Microsoft Office,C,Project Management,Microsoft PowerPoint,Deep Learning,Data Mining,Matlab,Computer Vision,Artificial Intelligence AI,Software Engineering,Computer Engineering,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
151,di-edward-ai,Java,Python Programming Language,SQL,Microsoft Word,WordPress,Machine Learning,Data Analysis,Adobe Photoshop,Teamwork,Microsoft Excel,Microsoft PowerPoint,Adobe Illustrator,Python,Hadoop,SPSS,Time Management,Strategic Planning,Data Modeling,LaTeX,Java Enterprise Edition,Microsoft Access,Digital Marketing,Unix,R,,Microsoft Outlook,Adobe Dreamweaver,Adobe Photoshop Lightroom,Tableau,Keynote,Markdown Language,Online Operations,Audacity,,Photographic Lighting,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
